date,id,tweet
2020-02-04T17:40:03.000Z,1224749473542365185,Why Carlos Ghosn's allegation of an unfair Japanese justice system is unjustified via @TC_Africa https://t.co/uWZWpYoTHM,
2020-02-04T17:39:08.000Z,1224749242046205953,"Sign the petition: China, Stop Advising People To Dispose Of Pets And Shut Down Exotic Meat Markets Permanently! https://t.co/KjfO031Y7W",
2020-02-04T17:36:42.000Z,1224748630520795137,"Say hello to Shahid and uncle Iqbal from mylahore who will be exhibiting a stall at #awe2020 and we are sure there will be lots to taste too, isnt that right Shahid bhai 😋😋

Asian Wedding Experience - The Showcase… https://t.co/WpARUMguVM",
2020-02-04T17:36:33.000Z,1224748590012256261,Check out our Facebook page at 6.30pm. We’ll be showing a fascinating talk on what we can learn about mental health from the Thai boys trapped in the cave - all on Facebook live!,
2020-02-04T17:33:56.000Z,1224747931049308160,So tempted for chinese but so bad hahaha,
2020-02-04T17:25:37.000Z,1224745839962349568,Chinese authorities: WUHAN CORONAVIRUS: ASK China to Ban the sale of Wildlife Forever !! - Sign the Petition! https://t.co/AJSYPEooKI via @UKChange,
2020-02-04T17:23:30.000Z,1224745306476118016,"@misskguthrie We are yet to decide where we are heading! Year 11s are being email a list of Asian and African destinations this week and will pick where they want to go. We will then formally launch the expedition to them on 6th March 🙈 Tbh costs are around £3,500 for 3 weeks so similar...",
2020-02-04T17:21:56.000Z,1224744912828145664,"Japan looks set to dump over A MILLION tonnes of radioactive water from the Fukushima plant disaster directly into the ocean! Sign now to stop them contaminating our seas!

 https://t.co/vwSDeGWxGV",
2020-02-04T17:17:39.000Z,1224743833935732745,That whole area around Stratford feels like North Korea so it’s fairly appropriate the owners are acting like dictators. https://t.co/UozNIOOgb3,
2020-02-04T17:15:32.000Z,1224743300009267200,"So excited for mine and Jude’s holidays this year, Poland, Thailand and Santorini booked!!",
2020-02-04T17:10:43.000Z,1224742088631365632,"@Absolute80s 1. The Beat
2. Japan
3. Go West 
......but not necessarily in that order Mr Privet!",
2020-02-04T17:09:34.000Z,1224741800608501760,"When I described the appearance of the sphere after it had been ""healed"" - back to full working magical order, but bearing cracks and golden scars, one of my players immediately piped up

""Oh, like that Japanese art form""

and *the whole f---ing table* nodded in agreement.",
2020-02-04T17:08:10.000Z,1224741447699746823,Chinese authorities: WUHAN CORONAVIRUS: ASK China to Ban the sale of Wildlife Forever !! - Sign the Petition! https://t.co/PbSCAfAU2u via @UKChange,
2020-02-04T16:59:52.000Z,1224739357929746435,@BBCIainMac @BBCHighlands North Korea style stuff from the state broadcaster.,
2020-02-04T16:56:21.000Z,1224738475720740864,what my friend has just experienced in newcastle city centre is quite frankly disgusting. never seen out like it.we were in @SportsDirect_CS @SportsDirectUK when a teenage white boy covered his mouth with his jacket (my friend is chinese) which was obvs a reference to coronavirus,
2020-02-04T16:52:53.000Z,1224737600805724171,"Come and work with us! A new #PostDoc position is now available in our lab.

#Academia #Science #ScienceJobs #MolecularBiology #PlantPathology #UK #China #collaboration https://t.co/IfmpCpRBkI",
2020-02-04T16:49:31.000Z,1224736753602482177,"@JeremyPM66 You must be very proud. My uncle was seriously wounded in Burma and I believe he was a commando, mainly operating behind enemy lines. As normal with his like, he took it to his grave.",
2020-02-04T16:48:44.000Z,1224736555870445568,Having another nosey through the assorted Rocky Horror soundtracks on my laptop. The Korean version of Sweet Transvestite is just brilliant.,
2020-02-04T16:48:41.000Z,1224736545657311233,"#Yorkshireman stranded in #China speaks to @mrjamesob is pure #TuesdayMotivation
https://t.co/7mFyFKcBcn",
2020-02-04T16:44:30.000Z,1224735491720982534,"Zain is a fantastic role model for the Asian community, raising awareness and inspiring more people to consider an apprenticeship 🤩 https://t.co/YBXuW48eR8",
2020-02-04T16:44:06.000Z,1224735392987066368,"Hilarious and scary - drones telling people off for not wearing face masks! 

https://t.co/jXED9F3CgS",
2020-02-04T16:41:59.000Z,1224734857609326596,"Mr Books just sent me this GDPR compliant Ninja pic, politely reminding me that he didn’t get any leather on our third anniversary and that he wants to cash in, not cast up. #winklepickers https://t.co/YPzqwbc7Ne",
2020-02-04T16:41:52.000Z,1224734828341407745,"Zoo lab came to visit Chestnut NRP on Friday and we had the most amazing time looking at and handling some animals from the Chinese New Year calendar.

We met Princess Katie the rat, Casper the corn snake, Maurice the giant millipede and Honey the gecko.

#zoolab @ZooLabUK https://t.co/UHsaTGTxVx",
2020-02-04T16:40:41.000Z,1224734529732083712,"It has been a busy time at Chestnut Taverham! Thurne Room have been learning about Chinese New Year and what typically happens at this celebration. They have been practicing their fine motor skills by using the chop sticks to find letters in the noodles. 

#ChineseNewYear2020 https://t.co/YDNuWQ3Suh",
2020-02-04T16:40:24.000Z,1224734459586588673,"@EDP24 @BBCLookEast @itvanglia  #greateranglia trying to fob people who were stuck on a train for 6 hours last week with a £29 delay repay stating that as they continued their journey they are not entitled to a full refund nor compensation.
Will leave this with you great people!",
2020-02-04T16:36:58.000Z,1224733595589324801,"Bbq Rib
Flame grilled steak
Chilli heatwave 
Thai sweet chilli https://t.co/JHTn7n93nb",
2020-02-04T16:34:33.000Z,1224732986563792896,@SarahWellock84 Shame it isn’t public.. as someone who has platinumed the Japanese version already I would have loved to come 😂,
2020-02-04T16:32:49.000Z,1224732551425732610,"'Vibrant Vegan' Malaysian G Y O Z A S !
Rating: 7/10 (the least bad VV dish so far)
#vibrantvegan #malaysia #gyoza #vegan #fatvegan #greedyvegan #whatveganseat #plantbased #veganreviews #veganreviewsuk… https://t.co/pUWBHlL8Yx",
2020-02-04T16:31:45.000Z,1224732285620146177,"Thanks for this comment. Note this, Malaysia. This London-based imam says that his mosque is open to *anyone* - that includes trans people. https://t.co/Y8bKid7v5x",
2020-02-04T16:31:20.000Z,1224732178048745474,"@sazmeister88 And how many of that 26% could speak Spanish, french, Chinese, Turkish etc.... if they were in those countries. Such hypocrites!",
2020-02-04T16:31:04.000Z,1224732111124553733,"Chestnut Nursery Gascoigne has been taking part in some wonderful activities to celebrate Chinese New Year! Check out the photos of their fantastic creations.

#ChineseNewYear2020 #chinesenewyear #celebration #celebrate #NewYear2020 #nursery #learning #fun #follow #barking https://t.co/4IvU46gS2a",
2020-02-04T16:30:51.000Z,1224732058800607233,CD Japan freaking out too 😂 https://t.co/MEDCQI4RRQ,
2020-02-04T16:26:06.000Z,1224730860966031360,"Wtf is in they rustlers burgers, had two now am showing signs of that Chinese virus",
2020-02-04T16:24:30.000Z,1224730460607205376,"@MiddleEastEye #Russia may be the 11th largest economy in the world but it's a superpower with hypersonic missiles and air defence systems S-300, S-400 and S-500 that no one can match. It's also the biggest country with vast natural resources - exporting oil and gas to Europe and China.",
2020-02-04T16:20:18.000Z,1224729404179390464,@massnegro @guywalters @hesmond5 @militaryhistori @kennethjarecke Vietnam is interesting of course. The iconic images were detrimental to the establishment and were widespread. But I think we have slipped back into controlled imagery again.,
2020-02-04T16:17:09.000Z,1224728607437836289,"Yes, I've just returned from China. I've been in Beijing, 1000s of miles from Wuhan. 
No, I don't have to go quarantine. That is only people who have been in Wuhan (see the NEWS)!",
2020-02-04T16:10:56.000Z,1224727043889385473,@CSAIRGlobal @ChinaSouthernEU @csairUK what is the best way to initiate a refund due to the virus issue in China? All your phone lines seems to be blocked. Thanks.,
2020-02-04T16:09:09.000Z,1224726594473820163,Coronavirus: China wildlife trade ban 'should be permanent' https://t.co/vUTEFYvdSX,
2020-02-04T16:06:47.000Z,1224725999352524800,According to financial news site @LearnBonds the #CoronavirusOutbreak is expected to cost China about $62 billion by the end of the first quarter of 2020- “an equivalent of 2% of the country’s GDP”.,
2020-02-04T16:05:48.000Z,1224725752182190080,"I'm not sure if I could get hold of the sausage, but the slaw looks amazing.
Nigel Slater’s Chinese sausage and cabbage slaw https://t.co/qjLUHSvbmG",
2020-02-04T16:04:57.000Z,1224725540692688897,Telling all british tourist in China to come home because of the virus? Erm no thanks get them checked first and if they have it keep them there 👍🏼,
2020-02-04T16:02:29.000Z,1224724916857077761,@choconoir coordinating Japan visits or visiting each other? 😅,
2020-02-04T16:02:22.000Z,1224724887949971459,"Fresh yumm n vegan 😍😍
There is no substitute to freshness 

Chinese 

Tag your friends who love Chinese!! .

For recipe videos 

https://t.co/sXLOOKuKjA

.
For more drooling 🤤… https://t.co/Uz6JcYFwTn",
2020-02-04T15:59:59.000Z,1224724288877531144,"Behind the Scenes of a Chicken Nasi Goreng - An Indonesian stir fry of pan fried jasmine rice, shallots and sweet soy sauce 😍 #BehindTheScenes @ Silk Rd Hope St https://t.co/M0E8LCVgo4",
2020-02-04T15:58:30.000Z,1224723917883019267,"Behind the scenes of a Chicken Nasi Goreng - An Indonesian stir fry of pan fried jasmine rice, shallots and sweet soy sauce 😍 #behindthescenes @ Silk Rd Hope St https://t.co/Tz4eKQNDS6",
2020-02-04T15:56:53.000Z,1224723510712385536,So my bro says he’s not having a gf in future as he wants to be alone like @Ninja,
2020-02-04T15:54:08.000Z,1224722816261591040,Caffe’ Piccolo Top Choice from Judges and Asian visitors 🤩 💪🤟🙏 @ Caffé Piccolo https://t.co/9slYRcxTnG,
2020-02-04T15:54:07.000Z,1224722814973988864,"This week China built a hospital for 1000 patients in EIGHT DAYS.

It’s taken over a week for @networkrail @SW_Help to move a detailed trail #SWR https://t.co/a0TOgwsjEf",
2020-02-04T15:53:40.000Z,1224722697835380737,"Got to be one of the best Ninja defuses ever 😂😂👏🏻👏🏻

Credit | Jamie Thomson 👑

#PS4 #COD #ModernWarfare #Clip #NinjaDefuse #Game #SearchAndDestroy https://t.co/zG0nXRYu5t",
2020-02-04T15:52:51.000Z,1224722492712865792,New blog post! Beware of fakes online. I am seeing more and more glass and plastic beads and the companies are charging the same as if they are genuine. Genuine amber does. It come from China! Link to website on… https://t.co/136KIEUUTC,
2020-02-04T15:52:34.000Z,1224722421338558464,"Whatever you’re doing right now. Stop it. It’s not worth it. Kennedy Issue 11 just dropped and it’s Japan. Feel free to send us a message with something more important, we’ll just send you pics of this supreme magazine https://t.co/b5NxCMR1Ss
#kennedy #magazine #japan #stockport https://t.co/EVktuY99j1",
2020-02-04T15:48:17.000Z,1224721346611105792,@lunchout2 Good healthcare in Singapore,
2020-02-04T15:45:49.000Z,1224720722779607045,"@_gmh_ @BethwhoisBeth You know you can get it in most Chinese supermarkets, right? (Oddly not the japanese ones)",
2020-02-04T15:45:22.000Z,1224720610619727872,"Make ban on Chinese wildlife markets permanent, says environment expert https://t.co/SHcWemuj0w",
2020-02-04T15:45:04.000Z,1224720533511639041,Caffe’ Piccolo Top Choice from Judges and Asian visitors 🤩 💪🤟🙏 @ Caffé Piccolo https://t.co/fYvEreN8P0,
2020-02-04T15:39:28.000Z,1224719124024242189,"@danthat Some people are warped due to playing too many violent video games,

This one's probably played too much AC.
That game about the ninja guy who jumps on roofs, kills people, then pays the bounty to Tom Nook to upgrade his house.",
2020-02-04T15:32:57.000Z,1224717486748241921,@MadleeRage29 @TheSilkies11 @J_8991Ali @Hector_Shar_Pei @Oh_Alby @JaneCoomber1 Yes like freaky china dolls 🐾🤗❤️,
2020-02-04T15:30:49.000Z,1224716948925243392,Today the Mayor is honoured to join the local Chinese Community in #southend to celebrate the Chinese New Year at the Pearl Dragon Restaurant #ChineseNewYear2020 @SouthendBC https://t.co/Vi9k10fRKc,
2020-02-04T15:30:13.000Z,1224716798223966209,"@BethwhoisBeth Indonesian chilli sauce. it's 900% tastier than srichacha. (Chillies, salt, water, vinegar)",
2020-02-04T15:27:04.000Z,1224716006523916289,"Our Thai Chicken Arancini are a mash-up of an old Silician recipe &amp; Asian influences.

Arancini are crispy balls of rice, coated in breadcrumbs &amp; deep fried. They traditionally have a cheese or meat filling.

Ours are filled with our own Thai Chicken recipe and are to die for! https://t.co/hqL1YfcfSN",
2020-02-04T15:26:58.000Z,1224715979764240385,"When your sick of buying small expensive packets of panko breadcrumbs that do only a couple of meals worth then you think I know I’ll have a look on @AmazonUK incase 🤔 1kg of them for only £8.45, I’ll have some of that thank you! 😀👌🏼 #amazon #food #Japanese https://t.co/AKsZFXk0H3",
2020-02-04T15:26:46.000Z,1224715931819085824,"people be using corona virus as an excuse to promote their racist, xenophobic thoughts about asian people and i’m not here for it. you’ve been thinking these things for time and just jumped at the chance to be racist. disgusting.  #coronaviruschina",
2020-02-04T15:26:30.000Z,1224715861136756736,"No one: 

Literally no one: 

NDTV: The colour of the corona clearly proves the Saffron nationalist conspiracy of releasing a deadly virus in the heart of India’s adversary, China. https://t.co/zcPhyZaW23 https://t.co/YoE9aSzxpL",
